parent_id,department,parent_name,sub_name,b2024,b2025,b2026
419,산업통상부,민군기술협력(R&D)(산업부),민군기술실용화연계,328.0,994.0,1367.0
419,산업통상부,민군기술협력(R&D)(산업부),민군기술정보교류,500.0,1500.0,1500.0
419,산업통상부,민군기술협력(R&D)(산업부),기획평가관리비,129.0,324.0,324.0
420,산업통상부,바이오산업개방형 생태계 조성 촉진,바이오사업화지원,17191.0,21056.0,16244.0
420,산업통상부,바이오산업개방형 생태계 조성 촉진,바이오인력양성지원,6725.0,4978.0,4430.0
420,산업통상부,바이오산업개방형 생태계 조성 촉진,바이오산업 기반구축,15740.0,15627.0,34953.0
420,산업통상부,바이오산업개방형 생태계 조성 촉진,나노산업 활성화지원,918.0,,
421,산업통상부,반도체 첨단 패키징 선도기술개발 사업(R&D),기술선도형첨단패키징기술개발,,8775.0,18700.0
421,산업통상부,반도체 첨단 패키징 선도기술개발 사업(R&D),기술자립형첨단패키징기술개발,,6000.0,16888.0
421,산업통상부,반도체 첨단 패키징 선도기술개발 사업(R&D),글로벌기술확보형첨단패키징기술개발,,3025.0,3600.0
422,산업통상부,범부처감염병방역체계고도화R&D사업(R&D),범부처감염병방역체계고도화(R&D),432.0,750.0,1000.0
423,산업통상부,뿌리산업경쟁력강화지원,정책추진 기반조성및 인식제고,2073.0,2073.0,2000.0
423,산업통상부,뿌리산업경쟁력강화지원,특화단지 지원,6920.0,6600.0,4749.0
423,산업통상부,뿌리산업경쟁력강화지원,AI공정시스템구축,4740.0,3000.0,3000.0
424,산업통상부,뿌리산업 혁신공정장비 개발(R&D),뿌리산업 혁신공정장비 개발(R&D),,,6200.0
425,산업통상부,산업AI 솔루션 실증확산 지원,산업AI솔루션실증‧확산지원,,12600.0,12600.0
425,산업통상부,산업AI 솔루션 실증확산 지원,기획평가관리비,,200.0,200.0
426,산업통상부,산업AI용데이터전처리자동화기술개발(R&D),산업AI용데이터전처리,,,3162.5
426,산업통상부,산업AI용데이터전처리자동화기술개발(R&D),자동화기술개발(R&D),,,3162.5
427,산업통상부,산업기술국제협력(R&D),국제공동기술개발,103594.0,94224.0,91370.0
427,산업통상부,산업기술국제협력(R&D),국제협력기반구축,4725.0,5908.0,5908.0
427,산업통상부,산업기술국제협력(R&D),글로벌산업기술협력센터,57500.0,105200.0,127400.0
427,산업통상부,산업기술국제협력(R&D),글로벌기업산업기술연계,,3500.0,7500.0
428,산업통상부,산업단지환경조성,산업단지구조고도화,276617.0,219128.0,252440.0
428,산업통상부,산업단지환경조성,스마트그린산단촉진,115580.0,106250.0,114300.0
428,산업통상부,산업단지환경조성,석유화학산단통합안전체계구축,5000.0,6000.0,5500.0
428,산업통상부,산업단지환경조성,탄소중립선도모델구축,,5000.0,9000.0
428,산업통상부,산업단지환경조성,RE100산단구축지원,,,20880.0
428,산업통상부,산업단지환경조성,RE100산단기반시설구축,,,2000.0
428,산업통상부,산업단지환경조성,여수디지털기반자원순환시범산단구축,,,3000.0
428,산업통상부,산업단지환경조성,포항디지털기반자원순환시범산단구축,,,800.0
428,산업통상부,산업단지환경조성,산업단지5G특화망인프라구축,,,2000.0
429,산업통상부,산업용무기·유기화합물제형물성예측AI파운데이션모델개발(R&D),산업용무기·유기화합물제형물성예측AI파운데이션모델개발,,,15000.0
430,산업통상부,산업혁신기반구축(R&D),대학혁신기반센터(UIC),5280.0,,132733.7
430,산업통상부,산업혁신기반구축(R&D),산업혁신기술지원플랫폼구축,4320.0,5400.0,135750.3
431,산업통상부,산업혁신인재성장지원(R&D),교육훈련,142754.0,149420.0,177070.0
431,산업통상부,산업혁신인재성장지원(R&D),해외연계,8600.0,8600.0,16200.0
431,산업통상부,산업혁신인재성장지원(R&D),정책기반,6125.0,8125.0,8125.0
432,산업통상부,산업현장문제해결형산업AI에이전트기술개발(R&D),산업현장문제해결형산업AI에이전트기술개발,,,6000.0
433,산업통상부,섬유패션산업활성화기반마련,섬유패션기술력향상및패션산업지식기반화구축,20765.0,18023.0,22980.0
433,산업통상부,섬유패션산업활성화기반마련,섬유생산기업정보시스템구축,467.0,467.0,428.0
434,산업통상부,세포및유전자치료제제조공정고도화기술개발(R&D),맞춤형 제조공정 고도화 기술개발,,,3050.0
434,산업통상부,세포및유전자치료제제조공정고도화기술개발(R&D),품질관리 시스템 최적화 기술개발,,,3350.0
435,산업통상부,소재부품산업기술개발기반구축(R&D),소재부품기술기반혁신,189720.0,213161.0,196457.0
435,산업통상부,소재부품산업기술개발기반구축(R&D),첨단분말소재부품개발기반구축,1680.0,1900.0,
435,산업통상부,소재부품산업기술개발기반구축(R&D),극한-극지 산업용화합물 반도체 제조 인프라 구축,,,2000.0
435,산업통상부,소재부품산업기술개발기반구축(R&D),SiC고효율 전력반도체 기판분석 지원센터 구축,,,2000.0
436,산업통상부,열공정특화제조AI파운데이션모델개발(R&D),열공정특화제조AI파운데이션모델개발,,,11700.0
436,산업통상부,열공정특화제조AI파운데이션모델개발(R&D),기획평가관리비,,,300.0
437,산업통상부,의료데이터 합성기술 및 의료인공지능기술기반 디지털 의료제품개발,의료데이터합성기술및의료인공지능기술기반디지털의료제품개발,,2800.0,3750.0
438,산업통상부,자동차산업기술개발(R&D),그린카,132050.0,169886.0,161942.0
438,산업통상부,자동차산업기술개발(R&D),스마트카,82813.0,115684.0,127364.0
438,산업통상부,자동차산업기술개발(R&D),디지털전환가속화를위한자율배송모빌리티및커넥티비티플랫폼개발,8880.0,7950.0,7950.0
438,산업통상부,자동차산업기술개발(R&D),자율주행기술개발혁신,37174.0,39650.0,18500.0
438,산업통상부,자동차산업기술개발(R&D),미래모빌리티차세대전자아키텍처기술개발,6320.0,7750.0,6705.0
438,산업통상부,자동차산업기술개발(R&D),eV국민경차상용화지원플랫폼구축,2000.0,3000.0,2000.0
438,산업통상부,자동차산업기술개발(R&D),수소상용차및연료전지산업고도화를위한지역간기술협력플랫폼구축,2400.0,3600.0,1500.0
438,산업통상부,자동차산업기술개발(R&D),수요맞춤형전기다목적자동차개발,2536.0,3114.0,1350.0
438,산업통상부,자동차산업기술개발(R&D),전기수소차핵심부품및차량안전성확보지원,2700.0,2600.0,2200.0
438,산업통상부,자동차산업기술개발(R&D),전기차재제조배터리안전성평가시스템구축,1500.0,2000.0,3000.0
438,산업통상부,자동차산업기술개발(R&D),전기자동차 설계공정혁신 CTC 배터리시스템 플랫폼 기술개발,,,4000.0
438,산업통상부,자동차산업기술개발(R&D),SBOM 등 글로벌 규제 대응을 위한 AI 기반 자동차 원격 업데이트(OTA)보안성 검증 시스템 개발 사업,,,3200.0
438,산업통상부,자동차산업기술개발(R&D),시장자립형3세대xEV산업육성,30698.0,21745.0,
438,산업통상부,자동차산업기술개발(R&D),초고난도자율주행모빌리티인지예측센서기술개발,6870.0,6730.0,
438,산업통상부,자동차산업기술개발(R&D),초소형전기차산업및서비스육성실증사업,2049.0,2049.0,
438,산업통상부,자동차산업기술개발(R&D),전기차용폐배터리재사용산업화기술개발,5081.0,2000.0,
438,산업통상부,자동차산업기술개발(R&D),자동차산업미래기술혁신을위한오픈플랫폼생태계장비구축,2658.0,2666.0,
438,산업통상부,자동차산업기술개발(R&D),초안전주행플랫폼핵심기술개발,5928.0,,
438,산업통상부,자동차산업기술개발(R&D),상용차산업혁신성장및미래형산업생태계구축,5232.0,,
438,산업통상부,자동차산업기술개발(R&D),와이드갭소재기반차량용전력반도체제조공정기반구축,4100.0,,
438,산업통상부,자동차산업기술개발(R&D),미래차디지털융합산업실증플랫폼구축,7504.0,,
439,산업통상부,자원안보를 위한 고부가가치 한국형 텅스텐 전주기 기술 개발 및 실증,자원안보를 위한 고부가가치 한국형 텅스텐 전주기 기술 개발 및 실증,,,4000.0
440,산업통상부,자율형소프트로봇핵심기술국제공동연구(R&D),자율형소프트로봇핵심기술국제공동연구,,3150.0,2520.0
441,산업통상부,제조AI 데이터 벨류체인 구축,제조AI데이터벨류체인구축,,,1000.0
442,산업통상부,제조데이터표준·인공지능활용제품전주기탄소중립지원기술개…,제조데이터표준인공지능활용제품전주기탄소중립지원기술개발,,3500.0,7212.0
443,산업통상부,제조특화 초거대 제조 AI 서비스 개발 및 실증,제조특화 초거대 제조 AI 서비스 개발 및 실증,1400.0,5920.0,7680.0
444,산업통상부,조선해양산업기술개발(R&D),조선해양산업핵심기술개발,38541.0,66840.0,106855.0
444,산업통상부,조선해양산업기술개발(R&D),자율운항선박기술개발,9120.0,3910.0,
444,산업통상부,조선해양산업기술개발(R&D),친환경선박전주기핵심기술개발,12866.0,23000.0,21854.0
444,산업통상부,조선해양산업기술개발(R&D),선박해양의장설계디지털전환핵심기술개발,2482.0,5000.0,4285.0
444,산업통상부,조선해양산업기술개발(R&D),선박소부재생산지능화혁신기술개발,4216.0,7270.0,6163.0
444,산업통상부,조선해양산업기술개발(R&D),액체수소운반선상용화기반기술개발,4500.0,3375.0,5500.0
444,산업통상부,조선해양산업기술개발(R&D),해양모빌리티스마트페인팅시스템기술개발,5500.0,6480.0,7415.0
444,산업통상부,조선해양산업기술개발(R&D),조선산업생산협업디지털전환기술개발,,3290.0,3990.0
444,산업통상부,조선해양산업기술개발(R&D),조선소중대형블록지능형핸들링및취부/용접기술개발,,,5000.0
444,산업통상부,조선해양산업기술개발(R&D),선박용CO2포집시스템기술개발및실증,,,5500.0
444,산업통상부,조선해양산업기술개발(R&D),북극항로운항선박핵심기술개발,,,6000.0
444,산업통상부,조선해양산업기술개발(R&D),자율운항선박AI데이터플랫폼기술개발,,,6000.0
444,산업통상부,조선해양산업기술개발(R&D),AI완전자율운항선박기술개발,,,15850.0
445,산업통상부,지식서비스산업기술개발(R&D),서비스핵심기술개발,7723.0,4144.0,10550.0
445,산업통상부,지식서비스산업기술개발(R&D),서비스산업융합고도화,16354.0,5064.0,2000.0
446,산업통상부,지역거점AX혁신기술개발(R&D),휴머노이드특화AI기술개발,,,3200.0
446,산업통상부,지역거점AX혁신기술개발(R&D),휴머노이드제품개발,,,3600.0
447,산업통상부,지역전략산업기반고도화(R&D),지역전략산업기반고도화,,,11000.0
448,산업통상부,철강·금속 인공지능전환(AX) 실증센터 구축,광양철강·금속인공지능전환(AX)실증센터,,,2719.0
448,산업통상부,철강·금속 인공지능전환(AX) 실증센터 구축,기획평가관리비,,,81.0
449,산업통상부,철강산업 AI융합실증 허브 구축사업,포항철강산업AI융합실증허브구축,,,3884.0
449,산업통상부,철강산업 AI융합실증 허브 구축사업,기획평가관리비,,,116.0
450,산업통상부,첨단민군융합기술개발(R&D),첨단민군융합기술개발,4800.0,4800.0,10287.0
451,산업통상부,한국형Manufacturing-X플랫폼표준모델개발및실증(R&D),한국형Manufacturing-X플랫폼표준모델개발및실증,,,5250.0
452,소방청,119빅데이터 분석운영,119빅데이터,1760.0,1705.0,10.6
452,소방청,119빅데이터 분석운영,분석운영,,,
453,소방청,소방정보시스템구축(정보화),소방정보시스템,8703.0,15310.0,1972.9
453,소방청,소방정보시스템구축(정보화),구축(정보화),,,0.1
454,소방청,위험물 시설 화재·폭발 사고 예방 및 대응 기술개발(R&D),위험물 시설 화재·폭발 사고 예방 및 대응 기술개발,,,3500.0
455,식품의약품안전처,AI 기반 독성예측 평가기술 개발연구(R&D),의료정보 연계통합 오믹스 기반의약품 부작용 예측 평가 연구,,,4216.0
455,식품의약품안전처,AI 기반 독성예측 평가기술 개발연구(R&D),통합 오믹스 AI기반 부작용 및 독성예측 평가기술 개발,,,1700.0
456,식품의약품안전처,AI응용제품 신속 상용화 지원사업(식품·의료기기 등),AI 응용 식품 및 디지털의료제품 신속 상용화 지원,,,15000.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),의약품 허가심사 자동화체계 구축,,317.0,8010.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),식품정보시스템 구축 ISP,,,877.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),규제과학인재원 운영 플랫폼 구축 ISP,,,274.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),식품안전디지털 유통망 구축,4378.0,2370.0,1380.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),식의약 데이터플랫폼 구축,1745.0,739.0,530.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),수입식품통합시스템 구축·운영,1947.0,1435.0,1633.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),의약품통합정보시스템 구축·운영,2401.0,2493.0,2443.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),위기대응 의료제품시스템 구축·운영,1719.0,833.0,468.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),첨단바이오의약품 장기추적조사시스템 구축·운영,553.0,359.0,359.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),의료기기통합시스템 구축·운영,1746.0,1337.0,1765.0
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),정보보호 및 정보통신기반 강화,486.0,2629.0,
457,식품의약품안전처,식의약품 안전정보체계 선진화(정보화),실험동물자원은행 운영시스템 고도화,306.0,,
458,식품의약품안전처,신기술 적용 식품(푸드테크) 안전기술 지원(R&D),대체식품의 소재 생산 안전기술 개발,1214.0,1619.0,1619.0
458,식품의약품안전처,신기술 적용 식품(푸드테크) 안전기술 지원(R&D),빅데이터·AI 기반푸드 테크 유통소비안전기술 개발,400.0,533.0,533.0
458,식품의약품안전처,신기술 적용 식품(푸드테크) 안전기술 지원(R&D),신기술 적용 식품안전 기술 확산 및 적용 연구,,300.0,400.0
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),마약류 중독의 체계적인 예방·사회재활 지원 방안 마련 및 후속 연구과제 발굴- 마약류 관리 기본계획 및 시행계획 수립,,,536.4
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),식품의약품안전처(한국보건산업진흥원)사업 공고,,,536.4
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),한국보건산업진흥원과제 평가 및 선정,,,536.4
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),한국보건산업진흥원연구 협약,,,536.4
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),한국보건산업진흥원 - 연구개발기관연구개발과제 수행,,,536.4
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),연구개발기관과제 단계･최종 평가,,,536.4
459,식품의약품안전처,중독자 데이터 기반 마약 중독 재활기술 개발연구(R&D),한국보건산업진흥원사업 평가,,,536.4
460,식품의약품안전처,컴퓨터모델링 기반 의료기기 평가체계 구축(R&D),컴퓨터모델링시뮬레이션 디지털평가기반 마련,3742.0,3742.0,3742.0
460,식품의약품안전처,컴퓨터모델링 기반 의료기기 평가체계 구축(R&D),첨단의료 AI안전성‧신뢰성 향상 기술개발,,2900.0,3850.0
461,외교부,외교업무 디지털 혁신(정보화),재외공관 클라우드 기반의 해외정보 범정부 활용체계 운영,500.0,1632.0,2204.0
461,외교부,외교업무 디지털 혁신(정보화),재외공관 스마트 업무환경 구축 후 운영관리,239.0,,
461,외교부,외교업무 디지털 혁신(정보화),5G 정부망 운영,600.0,,
461,외교부,외교업무 디지털 혁신(정보화),5G 정부망 통신료,300.0,,
461,외교부,외교업무 디지털 혁신(정보화),외교정보단 DB 구축,1027.0,,
461,외교부,외교업무 디지털 혁신(정보화),스마트 업무환경 시스템 운영 및 유지관리,,1017.0,1017.0
461,외교부,외교업무 디지털 혁신(정보화),지능형 외교 안보 데이터 플랫폼 구축,,10605.0,10741.0
462,우주항공청,국제 거대전파망원경 건설 사업(R&D),기여금,,1200.0,5800.0
462,우주항공청,국제 거대전파망원경 건설 사업(R&D),기술개발 및 천문연구,,600.0,650.0
462,우주항공청,국제 거대전파망원경 건설 사업(R&D),SKA 데이터센터,,200.0,433.0
463,우주항공청,우주전파재난 위험분석 및 대응기술 개발(R&D),인공지능(데이터)기반 우주전파재난예보 체계 개발,600.0,1500.0,1176.0
463,우주항공청,우주전파재난 위험분석 및 대응기술 개발(R&D),근지구 우주전파환경 예경보 체계개발,446.0,831.0,1407.0
464,우주항공청,한국항공우주연구원 연구 운영비 지원(R&D),한국항공우주연구원 연구 운영비 지원(R&D),100165.0,108886.0,114726.0
465,우주항공청,항공AI 안전성 확보를 위한 자율임무 신뢰성 보증기술 개발(R&D),항공AI안전성 확보를 위한 자율임무신뢰성 보증기술 개발,,,3000.0
466,인사혁신처,국가인재개발 지능형 오픈 플랫폼 운영(정보화),국가 인재개발 지능형,1890.0,1918.0,3.5
466,인사혁신처,국가인재개발 지능형 오픈 플랫폼 운영(정보화),오픈 플랫폼 운영(정보화),,,
467,인사혁신처,전자인사관리시스템운영(정보화),전자인사관리,8394.0,7487.0,43.6
467,인사혁신처,전자인사관리시스템운영(정보화),시스템운영(정보화),,,
468,조달청,조달정보화(정보화),나라장터직접운영,1070.0,1102.0,1228.0
468,조달청,조달정보화(정보화),전산장비운영유지,5071.0,4654.0,4518.0
468,조달청,조달정보화(정보화),시스템운영위탁,15425.0,11193.0,10923.0
468,조달청,조달정보화(정보화),시스템구축사업,683.0,1643.0,2259.0
469,중소벤처기업부,ICT융합스마트공장보급확산,제조혁신구축지원,205651.0,270141.0,317290.0
469,중소벤처기업부,ICT융합스마트공장보급확산,제조혁신 인프라 조성,11910.0,13782.0,12126.0
469,중소벤처기업부,ICT융합스마트공장보급확산,제조데이터 생태계구축,1493.0,3000.0,8140.0
469,중소벤처기업부,ICT융합스마트공장보급확산,AI 응용제품신속 상용화,,,64500.0
470,중소벤처기업부,데이터 인프라구축(정보화),데이터인프라구축,4000.0,3186.0,3272.0
470,중소벤처기업부,데이터 인프라구축(정보화),데이터거래지원,2900.0,2650.0,2650.0
471,중소벤처기업부,스마트 제조혁신 기술개발사업(R&D),스마트 제조혁신 기술개발사업,43665.0,51690.0,23326.0
472,중소벤처기업부,신성장기반자금(융자),혁신성장지원,806050.0,690750.0,510750.0
472,중소벤처기업부,신성장기반자금(융자),제조현장스마트화,476220.0,466610.0,416610.0
472,중소벤처기업부,신성장기반자금(융자),Net-Zero 유망기업,96674.0,93750.0,93750.0
472,중소벤처기업부,신성장기반자금(융자),스케일업금융,100000.0,60000.0,60000.0
473,중소벤처기업부,재도약촉진,사업전환촉진,7342.0,37243.0,66845.0
473,중소벤처기업부,재도약촉진,구조개선촉진,3083.0,3172.0,3663.0
473,중소벤처기업부,재도약촉진,성실경영평가제도 운영,1134.0,1134.0,1223.0
473,중소벤처기업부,재도약촉진,지역 주도형AI 대전환,,,49000.0
474,중소벤처기업부,중소기업 스마트 서비스 지원,중소기업 스마트서비스 지원,10888.0,10888.0,10888.0
475,중소벤처기업부,중소기업모태조합출자,중소기업모태조합출자,450000.0,800000.0,820000.0
476,중소벤처기업부,중소벤처행정정보화(정보화),대민정보시스템 통합운영체계 구축,3263.0,7353.0,10464.0
476,중소벤처기업부,중소벤처행정정보화(정보화),사이버안전센터 운영,1837.0,1837.0,1837.0
476,중소벤처기업부,중소벤처행정정보화(정보화),행정정보시스템 운영,1828.0,1566.0,1643.0
476,중소벤처기업부,중소벤처행정정보화(정보화),정부금융지원검색서비스,,400.0,
477,중소벤처기업부,중소제조 특화 Multi AI Agent개발(R&D),PoC 시범연구,,,3600.0
478,중소벤처기업부,지역특화 제조데이터 활성화,지역특화 제조데이터 활성화,2000.0,6000.0,6000.0
479,중소벤처기업부,창업사업화지원,창업패키지,188560.0,162255.0,195187.0
479,중소벤처기업부,창업사업화지원,초격차 스타트업 프로젝트,103096.0,130996.0,145622.0
479,중소벤처기업부,창업사업화지원,창업중심대학,67475.0,77475.0,88250.0
479,중소벤처기업부,창업사업화지원,창업지원사업 관리,,32841.0,32779.0
480,중소벤처기업부,창업성공패키지,창업성공패키지,93181.0,96131.0,102531.0
480,중소벤처기업부,창업성공패키지,스타트업 AI 기술인력양성,4300.0,3900.0,3900.0
481,중소벤처기업부,창업성장기술개발(R&D),디딤돌,147587.0,106500.0,118028.0
481,중소벤처기업부,창업성장기술개발(R&D),전략형,42949.0,11859.0,
481,중소벤처기업부,창업성장기술개발(R&D),TIPS,341147.0,477651.0,668391.0
482,중소벤처기업부,투·융자 연계 기술개발(R&D),스케일업 팁스,101333.0,146750.0,292425.0
482,중소벤처기업부,투·융자 연계 기술개발(R&D),글로벌 팁스,,,74706.0
482,중소벤처기업부,투·융자 연계 기술개발(R&D),딥테크 챌린지 프로젝트(DCP),6000.0,16800.0,70873.0
482,중소벤처기업부,투·융자 연계 기술개발(R&D),융자연계형,3600.0,11260.0,19037.0
483,중소벤처기업부,표준공정 기반 공정최적화 기술개발(R&D),사전연구 및 제조현장진단,,,1750.0
483,중소벤처기업부,표준공정 기반 공정최적화 기술개발(R&D),공정최적화 R&D,,,1250.0
484,중소벤처기업부,혁신창업사업화자금(융자),창업기반지원,1795800.0,1535800.0,1305800.0
484,중소벤처기업부,혁신창업사업화자금(융자),개발기술사업화,212000.0,300000.0,300000.0
485,지식재산처,"지식재산 활용(사업화, 거래, 평가) 지원",지식재산사업화 지원,5460.0,4500.0,4500.0
485,지식재산처,"지식재산 활용(사업화, 거래, 평가) 지원",지식재산거래 지원,2622.0,4442.0,4657.0
485,지식재산처,"지식재산 활용(사업화, 거래, 평가) 지원",지식재산평가 지원,11785.0,13600.0,15090.0
485,지식재산처,"지식재산 활용(사업화, 거래, 평가) 지원",지식재산활용 확산 인프라 구축,940.0,740.0,
485,지식재산처,"지식재산 활용(사업화, 거래, 평가) 지원",민관협력 IP전략지원,2100.0,2450.0,4200.0
485,지식재산처,"지식재산 활용(사업화, 거래, 평가) 지원",모두의 아이디어 공모,1164.0,1121.0,6251.0
486,질병관리청,공공기관 임무중심 감염병연구 다부처협력사업(R&D),공공기관임무중심,,2246.0,1299.4
486,질병관리청,공공기관 임무중심 감염병연구 다부처협력사업(R&D),협력사업(R&D),,,0.6
487,질병관리청,국가 통합 바이오 빅데이터 구축 사업(R&D),국가 통합 바이오,,21755.0,12133.9
487,질병관리청,국가 통합 바이오 빅데이터 구축 사업(R&D),빅데이터,,,0.6
487,질병관리청,국가 통합 바이오 빅데이터 구축 사업(R&D),구축사업(R&D),,,0.6
488,질병관리청,국가통합바이오빅데이터구축사업Ⅱ(R&D),국가통합바이오빅데,,174.7,19835.5
488,질병관리청,국가통합바이오빅데이터구축사업Ⅱ(R&D),이터구축사업II(R&D),,,113.5
489,질병관리청,헬스케어 이종데이터 활용체계 및 인공지능 개발(R&D),헬스케어,,4564.0,4618.0
489,질병관리청,헬스케어 이종데이터 활용체계 및 인공지능 개발(R&D),이종데이터,,,1.0
489,질병관리청,헬스케어 이종데이터 활용체계 및 인공지능 개발(R&D),활용체계 및,,,1.0
489,질병관리청,헬스케어 이종데이터 활용체계 및 인공지능 개발(R&D),인공지능,,,1.0
489,질병관리청,헬스케어 이종데이터 활용체계 및 인공지능 개발(R&D),개발(R&D),,,1.0
490,해양경찰청,AI기반 해상 긴급상황접수및대응체계개발(R&D),AI 기반 해상 긴급상황 접수 및 대응체계 개발(R&D),,,1000.0
491,해양경찰청,AI기반해양재난대응체계CDX기술개발(R&D),AI기반해양재난대응체계C D X기술개발(R&D),,1000.0,4800.0
492,해양경찰청,차세대디지털VTS국제표준서비스및장비개발(R&D),차세대디지털VTS국제표준서비스및장비개발,,1200.0,3768.0
493,해양경찰청,해양경찰정보화관리(정보화),시스템 구축,8735.0,12027.0,16155.0
493,해양경찰청,해양경찰정보화관리(정보화),기반 정보화,10282.0,11483.0,13310.0
493,해양경찰청,해양경찰정보화관리(정보화),정보화관리지원,456.0,456.0,456.0
494,해양경찰청,해양안전시스템구축관리(정보화),과학경비를 통한 해양권익 확대와 미래 실효적 해양이용을 위한 정보수집 구축 활동 전환 필요,,,1830.7
494,해양경찰청,해양안전시스템구축관리(정보화),함정 운용 장비에서 생산되는 각종 데이터 수집·분석을 통해 함정 운용·관리 효율화기반마련 필요- 추진경과,,,1830.7
494,해양경찰청,해양안전시스템구축관리(정보화),"시범함정 1척 선정, 디지털 함정 체계 시범구축 예산 편성 및 집행(’24)",,,1830.7
495,해양수산부,AI 기반 스마트 어업관리 시스템 개발(R&D),AI기반어선안전통합플랫폼구축,2996.0,4996.0,4996.0
496,해양수산부,AI 완전자율운항선박 기술개발사업(R&D),AI 완전자율운항선박 기술개발,,,6344.0
497,해양수산부,AI응용제품 신속상용화 지원사업(해수),AI응용제품 신속상용화 지원사업,,,25000.0
498,해양수산부,고품질 준실시간 해양그리드 데이터서비스 체계 개발(R&D),고품질 준실시간 해양그리드 데이터서비스 체계 개발,2217.0,3067.0,3067.0
499,해양수산부,국제사회 IUU어업예방을 위한 원양어선 전자모니터링 기술개발(R&D),EM 영상수집기술 개발,,2000.0,2000.0
499,해양수산부,국제사회 IUU어업예방을 위한 원양어선 전자모니터링 기술개발(R&D),EM 영상 가공·분석 기술 개발,,1000.0,3400.0
500,해양수산부,극지연구소 운영지원(R&D),극지연구소 운영지원(R&D),71236.0,75895.0,80306.0
501,해양수산부,남극해 급격한 온난화 대응 남극 해빙 예측 기술 개발(R&D),남극해 급격한 온난화대응 남극해빙 예측 기술 개발,,2600.0,3360.0
502,해양수산부,머신러닝 기반 해저면 특성 분류 기술개발(R&D),머신러닝 기반 해저면특성 분류 기술개발,2170.0,3170.0,3170.0
502,해양수산부,머신러닝 기반 해저면 특성 분류 기술개발(R&D),광역해양생태계 변동요인 대응‧관리를 위한AI기반 해양생태계진단‧예측 기술개발,500.0,,
503,해양수산부,민군경 AI 기반 해양영상 융복합 분석기술 개발(R&D),민군경 AI 기반 해양영상 융복합 분석기술개발,,,3500.0
504,해양수산부,생태계 기반 수산정책 지원 기술 개발(R&D),생태계 구조변동 구명 및 평가기술 개발,1200.0,1800.0,1800.0
504,해양수산부,생태계 기반 수산정책 지원 기술 개발(R&D),연근해 수산생태계 예측모델 고도화,720.0,900.0,900.0
505,해양수산부,선박해양플랜트연구소 운영지원(R&D),선박해양플랜트연구소 운영지원(R&D),37476.0,40279.0,61029.0
506,해양수산부,수출입물류항만-내륙연계 기술개발(R&D),수출입 자율주행차량자동하역지원시스템 개발,2866.0,950.0,
506,해양수산부,수출입물류항만-내륙연계 기술개발(R&D),항만물류체인 디지털인프라기반 기술 개발,840.0,610.0,600.0
506,해양수산부,수출입물류항만-내륙연계 기술개발(R&D),빅데이터/인공지능 기반물류 연계 최적화 기술 개발,889.0,1591.0,1500.0
506,해양수산부,수출입물류항만-내륙연계 기술개발(R&D),해상-항만-육상 물류최적화 서비스 기술개발,910.0,1300.0,1240.0
507,해양수산부,순환적응형연안침식 관리기술개발(R&D),순환적응형 연안침식관리기술개발,2134.0,2988.0,4000.0
508,해양수산부,스마트수산업 응용기술 국산화 및 실증연구(R&D),지능형 양식시스템 고도화 기술개발,,,2009.0
508,해양수산부,스마트수산업 응용기술 국산화 및 실증연구(R&D),지능형 양식시스템 현장적용 연구,,,3008.0
509,해양수산부,아열대 해양환경 적응 시나리오 개발  대응책 및 활용 체계 구…,아열대 해양환경 적응 시나리오 개발 대응책 및 활용 체계 구축(R&D),,2000.0,2300.0
510,해양수산부,양식생물 생물보안체계 구축을 위한 기술 개발(R&D),양식생물 주요질병신속·다중 진단고도화 기술개발,,,300.0
510,해양수산부,양식생물 생물보안체계 구축을 위한 기술 개발(R&D),양식어류 신규 고효능 백신 개발및 백신 접종 프로그램을통한면역강화종자 보급,,,1300.0
511,해양수산부,유수식 디지털양식 혁신기술개발(R&D),유수식 스마트양식시스템 개발,4000.0,2765.0,4235.0
511,해양수산부,유수식 디지털양식 혁신기술개발(R&D),빅데이터 기반 양식 생산성향상기술,3000.0,4375.0,5145.0
